occurrenceID	catalogNumber	institutionCode	recordedBy	individualCount	YE	MO	DA	eventDate	Country col.	countryCode	stateProvince	lat	lon	County	Locality col.	Elevation	geodeticDatum	coordinateUncertaintyInMeters	identifiedBy	typeStatus	kingdom	phylum	class	order	family	genus	specificEpithet	infraspecificEpithet	Full name	taxonRank	Authorship	Other name
urn:catalog:UWP:BIGU:172037	172037	University of White Plains	Vargas I	1	2009	2	18	2009-2-18	Guatemala	GT	Petén	17.7795212	-90.1066629	San Andres	Hacienda San Julián	181	WGS84	2963	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	meridensis		Pitcairnia meridensis	Species	Klotzsch ex Mez	
urn:catalog:UWP:BIGU:167060	167060	University of White Plains	Betancur J	1	1999	2	19	1999-2-19	Guatemala	GT	Petén	17.4813722	-89.8643117	San Jose	Cerca a Hispania	0	WGS84	3580	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	pubescens		Aechmea pubescens	Species	Baker	
urn:catalog:UWP:BIGU:140135	140135	University of White Plains	Fonnegra R	1	2004	2	19	2004-2-19	Guatemala	GT	Petén	17.7172852	-90.3207015	San Andres	Hacienda El Cairo	220	WGS84	1049	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	longicuspis		Aechmea longicuspis	Species	Baker	
urn:catalog:UWP:BIGU:4510	4510	University of White Plains	Soejarto D	1	1976	2	20	1976-2-20	Guatemala	GT	Petén	17.7795212	-90.1066629	San Andres	Hacienda San Julián	400	WGS84	1644	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Billbergia	ambigua		Billbergia ambigua	Species	(L.B. Sm. & Read) Betancur & N.R. Salinas	
urn:catalog:UWP:BIGU:4520	4520	University of White Plains	Soejarto D	1	1976	2	20	1976-2-20	Guatemala	GT	Petén	17.7978140	-90.0161016	San Andres	Hacienda Susatá	400	WGS84	1644	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:156442	156442	University of White Plains	Callejas R	1	2004	2	20	2004-2-20	Guatemala	GT	Petén	17.4188428	-90.1586578	San Andres	Cañón de Soapaga	170	WGS84	3075	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Pitcairnia	semaphora		Pitcairnia semaphora	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:172539	172539	University of White Plains	Clavijo L	1	2004	2	20	2004-2-20	Guatemala	GT	Petén	17.4434462	-90.9344213	San Andres	Carretera a Anzá	398	WGS84	8224	Clavijo L.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Panicum			Panicum	Genus		
urn:catalog:UWP:BIGU:148445	148445	University of White Plains	Vargas I	1	2002	2	21	2002-2-21	Guatemala	GT	Petén	17.4623564	-90.2182218	San Andres	Región Carare - Opón	18	WGS84	2295	Aguirre J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	nudicaulis		Aechmea nudicaulis	Species	(L.) Griseb.	
urn:catalog:UWP:BIGU:187087	187087	University of White Plains	Vargas I	1	2012	2	21	2012-2-21	Guatemala	GT	Petén	17.2189324	-90.1635387	San Andres	Camino a Hispania, finca El Silencio	400	WGS84	604	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
urn:catalog:UWP:BIGU:148603	148603	University of White Plains	Vargas I	1	2002	2	22	2002-2-22	Guatemala	GT	Petén	17.4696597	-90.5694044	San Andres	Ricaurte - Piedrancha - Chucunés, carretera Pasto-Tumaco	18	WGS84	2943	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	pubescens		Aechmea pubescens	Species	Baker	
urn:catalog:UWP:BIGU:187050	187050	University of White Plains	Vargas I	1	2012	2	22	2012-2-22	Guatemala	GT	Petén	17.2856788	-89.4331085	Flores	Cerro de Monserrate	400	WGS84	604	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Tillandsia	bulbosa		Tillandsia bulbosa	Species	Hook.	
urn:catalog:UWP:BIGU:49430	49430	University of White Plains	Callejas R	1	1988	2	25	1988-2-25	Guatemala	GT	Petén	17.4068536	-89.7857269	San Jose	Jardín de fabricato	360	WGS84	3063	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:49431	49431	University of White Plains	Callejas R	1	1988	2	25	1988-2-25	Guatemala	GT	Petén	17.4077230	-89.7788009	San Jose	Jardín del Hotel Mi Ranchito	360	WGS84	3063	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:168038	168038	University of White Plains	Tuberquia D	1	2005	2	25	2005-2-25	Guatemala	GT	Petén	17.6569118	-89.6001739	Flores	Barrio El Dorado	236	WGS84	628	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:178942	178942	University of White Plains	Clavijo L	1	2004	2	26	2004-2-26	Guatemala	GT	Petén	17.4623564	-90.2182218	San Andres	Carretera a Bahía Concha	200	WGS84	8224	Giraldo F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Olyra	latifolia		Olyra latifolia	Species	L.	
urn:catalog:UWP:BIGU:51428	51428	University of White Plains	Callejas R	1	1988	2	27	1988-2-27	Guatemala	GT	Petén	17.7243062	-89.3706422	Flores	Ciénaga de Ayapel, caño Quebradona, cerca del casco urbano	410	WGS84	9745	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	mertensii		Aechmea mertensii	Species	(G. Mey.) Schult. & Schult. f.	
urn:catalog:UWP:BIGU:51430	51430	University of White Plains	Callejas R	1	1988	2	27	1988-2-27	Guatemala	GT	Petén	17.7481732	-89.5426597	Flores	Ciénaga de Bija	410	WGS84	9745	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	penduliflora		Aechmea penduliflora	Species	André	
urn:catalog:UWP:BIGU:32168	32168	University of White Plains	Vargas I	1	1984	2	28	1984-2-28	Guatemala	GT	Petén	17.1685512	-89.6749040	Flores	Lorenzo Arriba	20	WGS84	15530	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	tillandsioides		Aechmea tillandsioides	Species	(E. Morren ex Mez) L.B. Sm.	
urn:catalog:UWP:BIGU:146735	146735	University of White Plains	Fonnegra R	1	2005	2	28	2005-2-28	Guatemala	GT	Petén	17.4072073	-90.0487179	San Andres	Quebrada Los Retiros	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:146736	146736	University of White Plains	Fonnegra R	1	2005	2	28	2005-2-28	Guatemala	GT	Petén	17.4100571	-90.5962145	San Andres	Quebrada Naim	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:146737	146737	University of White Plains	Fonnegra R	1	2005	2	28	2005-2-28	Guatemala	GT	Petén	17.4114231	90.18308898	San Andres	Quebrada Quebradona	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:62687	62687	University of White Plains	MacDougal J	1	1989	2	28	1989-2-28	Guatemala	GT	Petén	17.6569118	-89.6001739	Flores	Cerro Quitasol	332	WGS84	41798	Medina N.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Agrostis	perennans		Agrostis perennans	Species	(Walter) Tuck.	
urn:catalog:UWP:BIGU:70047	70047	University of White Plains	Callejas R	1	1990	3	1	1990-3-1	Guatemala	GT	Petén	17.2160555	89.50767314	Flores	Arriba del pueblo	380	WGS84	15726	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:70048	70048	University of White Plains	Callejas R	1	1990	3	1	1990-3-1	Guatemala	GT	Petén	17.2163016	-89.5768524	Flores	Arroyo Bruno	380	WGS84	15726	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	servitensis		Aechmea servitensis	Species		
urn:catalog:UWP:BIGU:62770	62770	University of White Plains	MacDougal J	1	1989	3	1	1989-3-1	Guatemala	GT	Petén	17.5262194	-90.9041308	San Andres	Río Claro, sendero ecológico	332	WGS84	1963	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	vulcanica		Greigia vulcanica	Species	André	Piñuela
urn:catalog:UWP:BIGU:65241	65241	University of White Plains	MacDougal J	1	1989	3	2	1989-3-2	Guatemala	GT	Petén	17.6674466	-89.3494615	Flores	Cerros de Suba	332	WGS84	1614	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia			Greigia	Genus		
urn:catalog:UWP:BIGU:82836	82836	University of White Plains	"Arbeláez M; Restrepo D"	1	1992	3	2	1992-3-2	Guatemala	GT	Petén	17.2093543	-89.1636811	Melchor de Mencos	Path from río San Juan to ridge	50	WGS84	1483	Arbeláez M.		Plantae	Magnoliophyta	Equisetopsida	Poales	Rapateaceae	Schoenocephalium	martianum		Schoenocephalium martianum	Species	Seub.	
urn:catalog:UWP:BIGU:146837	146837	University of White Plains	Fonnegra R	1	2005	3	3	2005-3-3	Guatemala	GT	Petén	17.4863769	-90.5676366	San Andres	Río Cahuinarí	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:146838	146838	University of White Plains	Fonnegra R	1	2005	3	3	2005-3-3	Guatemala	GT	Petén	17.4882065	-90.0195979	San Andres	Río Caquetá	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:146839	146839	University of White Plains	Fonnegra R	1	2005	3	3	2005-3-3	Guatemala	GT	Petén	17.5036894	-90.2517585	San Andres	Río Chinchiná	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:146840	146840	University of White Plains	Fonnegra R	1	2005	3	3	2005-3-3	Guatemala	GT	Petén	17.5094837	-90.2983051	San Andres	Río Cimitarra	70	WGS84	4444	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	dactylina		Aechmea dactylina	Species	Baker	
urn:catalog:UWP:BIGU:176340	176340	University of White Plains	Vargas I	1	2009	3	3	2009-3-3	Guatemala	GT	Petén	17.4715014	-90.7111793	San Andres	Río Ampurrumiadó	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Oreobolus	venezuelensisÊ		Oreobolus venezuelensisÊ	Species	Steyerm.	
urn:catalog:UWP:BIGU:176439	176439	University of White Plains	Vargas I	1	2009	3	3	2009-3-3	Guatemala	GT	Petén	17.4696597	-90.5694044	San Andres	Ricaurte - Piedrancha - Chucunés, carretera Pasto-Tumaco	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Eriocaulaceae	Paepalanthus	karstenii		Paepalanthus karstenii	Species	Ruhland	
urn:catalog:UWP:BIGU:176378	176378	University of White Plains	"Alzate F; Callejas R; Cardona F; Idárraga A; Rodríguez W"	1	2009	3	3	2009-3-3	Guatemala	GT	Petén	17.7406602	-89.2999387	Melchor de Mencos	Playa Olímpica	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Xyridaceae	Xyris	subulata	breviscapa	Xyris subulata var. breviscapa	Variety	Idrobo & L.B. Sm.	
urn:catalog:UWP:BIGU:64582	64582	University of White Plains	Betancur J	1	1987	3	4	1987-3-4	Guatemala	GT	Petén	17.4696597	-90.5694044	San Andres	Finca El Papayo	150	WGS84	7238	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:64583	64583	University of White Plains	Betancur J	1	1987	3	4	1987-3-4	Guatemala	GT	Petén	17.4715014	-90.7111793	San Andres	Finca El Páramo	150	WGS84	7238	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:178118	178118	University of White Plains	Vargas I	1	2011	3	4	2011-3-4	Guatemala	GT	Petén	17.3031449	89.37348775	Flores	Arroyo Tabaco	110	WGS84	1045	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:62727	62727	University of White Plains	MacDougal J	1	1989	3	4	1989-3-4	Guatemala	GT	Petén	17.6719406	-89.2924027	Melchor de Mencos	De Fomeque a Chingaza	250	WGS84	6405	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia			Greigia	Genus		
urn:catalog:UWP:BIGU:65588	65588	University of White Plains	MacDougal J	1	1989	3	4	1989-3-4	Guatemala	GT	Petén	17.6748171	-89.3306971	Melchor de Mencos	De Remedios a Zaragoza	250	WGS84	6405	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:65589	65589	University of White Plains	MacDougal J	1	1989	3	4	1989-3-4	Guatemala	GT	Petén	17.7406602	-89.2999387	Melchor de Mencos	De Yuto hacia Lloró	250	WGS84	6405	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	coriostachya		Guzmania coriostachya	Species	(Griseb.) Mez	
urn:catalog:UWP:BIGU:62730	62730	University of White Plains	MacDougal J	1	1989	3	4	1989-3-4	Guatemala	GT	Petén	17.1464780	-90.1677987	San Andres	Debajo de Corinto	270	WGS84	6405	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:176352	176352	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5597273	-90.7902801	San Andres	Río Igará - Paraná	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	tetrantha		Racinaea tetrantha	Species	(Ruiz & Pav.) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:176441	176441	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5210439	-90.0493289	San Andres	Río Claro, El Refugio	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	confinis		Guzmania confinis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:176443	176443	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5420846	-90.0802581	San Andres	Río Cuduyarí, sabana con arenisca de Yapobodá	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	cryptantha		Puya cryptantha	Species	Cuatrec.	
urn:catalog:UWP:BIGU:176444	176444	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5483523	-90.2859345	San Andres	Río Dormilón	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Puya	cryptantha		Puya cryptantha	Species	Cuatrec.	
urn:catalog:UWP:BIGU:176387	176387	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5094837	-90.2983051	San Andres	Río Cimitarra	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Juncaceae	Juncus	breviculmis		Juncus breviculmis	Species	Balslev	
urn:catalog:UWP:BIGU:176416	176416	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5262194	-90.9041308	San Andres	Río Claro, sendero ecológico	350	WGS84	7459	Alzate F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Cortaderia	nitida		Cortaderia nitida	Species	(Kunth) Pilg.	
urn:catalog:UWP:BIGU:176442	176442	University of White Plains	Vargas I	1	2009	3	4	2009-3-4	Guatemala	GT	Petén	17.5260944	-90.8413581	San Andres	Río Claro, lado del camino hacia El Refugio	350	WGS84	7459			Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Neurolepis	acuminatissima		Neurolepis acuminatissima	Species	(Munro) Pilg.	
urn:catalog:UWP:BIGU:170794	170794	University of White Plains	Vargas I	1	2003	3	6	2003-3-6	Guatemala	GT	Petén	17.5327108	-89.8173641	San Jose	Cerca de arroyo Cascabel	281	WGS84	600	Rivas A.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	mitis		Guzmania mitis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:178983	178983	University of White Plains	Cardona F	1	2009	3	6	2009-3-6	Guatemala	GT	Petén	17.1746187	-89.7160371	Flores	Apulo-Girardot	310	WGS84	3099	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	pearcei		Guzmania pearcei	Species	(Baker) L.B. Sm.	
urn:catalog:UWP:BIGU:178984	178984	University of White Plains	Cardona F	1	2009	3	6	2009-3-6	Guatemala	GT	Petén	17.17703.	0.50947099	Flores	Área urbana	310	WGS84	3099	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	gracilior		Guzmania gracilior	Species	(André) Mez	
urn:catalog:UWP:BIGU:170795	170795	University of White Plains	Vargas I	1	2003	3	8	2003-3-8	Guatemala	GT	Petén	17.5207193	-90.4596227	San Andres	Finca Mi Terruño	290	WGS84	750	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Racinaea	subalata		Racinaea subalata	Species	(André) M.A. Spencer & L.B. Sm.	
urn:catalog:UWP:BIGU:71795	71795	University of White Plains	Betancur J	1	1990	3	9	1990-3-9	Guatemala	GT	Petén	17.2687234	-89.4401353	Flores	Arroyo Kutamahana, cerca de Uribia	233	WGS84	757	Will B.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Greigia	danielii		Greigia danielii	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:28235	28235	University of White Plains	Rentería E	1	1985	3	10	1985-3-10	Guatemala	GT	Petén	17.5995834	-89.1693550	Melchor de Mencos	Planta de Barbosa	514	WGS84	1110	Jaramillo R.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Eleocharis	elegans		Eleocharis elegans	Species	(Kunth) Roem. & Schult.	
urn:catalog:UWP:BIGU:46711	46711	University of White Plains	Vargas I	1	1988	3	12	1988-3-12	Guatemala	GT	Petén	17.1534032	90.52264564	La Libertad	Barrio Medrano	514	WGS84	1601	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:70478	70478	University of White Plains	Vargas I	1	1990	3	13	1990-3-13	Guatemala	GT	Petén	17.1730178	-89.4249882	Flores	Antena cerro Quinini	119	WGS84	1974	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Catopsis	nutans		Catopsis nutans	Species		
urn:catalog:UWP:BIGU:189248	189248	University of White Plains	Vargas I	1	2003	3	13	2003-3-13	Guatemala	GT	Petén	17.1624618	-89.5810974	Flores	Cerca de Yotoco	325	WGS84	732	Correa E.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Holcus	lanatus		Holcus lanatus	Species	L.	
urn:catalog:UWP:BIGU:168299	168299	University of White Plains	Betancur J	1	2003	3	14	2003-3-14	Guatemala	GT	Petén	17.2065912	-90.0783725	San Andres	Portachuelo	370	WGS84	2573	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	brevicollis		Aechmea brevicollis	Species	L.B. Sm.	
urn:catalog:UWP:BIGU:185691	185691	University of White Plains	Vargas I	1	2013	3	15	2013-3-15	Guatemala	GT	Petén	17.4639024	-90.2841853	San Andres	Carretera a Barrancabermeja	189	WGS84	1344	Silva D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae				Bromeliaceae	Family		
urn:catalog:UWP:BIGU:185692	185692	University of White Plains	Vargas I	1	2013	3	15	2013-3-15	Guatemala	GT	Petén	17.4666948	-89.9835948	San Andres	Carretera a Choachi	189	WGS84	1344	Silva D.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae				Bromeliaceae	Family		
urn:catalog:UWP:BIGU:39635	39635	University of White Plains	Zarucchi J	1	1987	3	15	1987-3-15	Guatemala	GT	Petén	17.5210439	-90.0493289	San Andres	Río Claro, El Refugio	199	WGS84	644	Betancur J.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	veitchii		Aechmea veitchii	Species	Baker	
urn:catalog:UWP:BIGU:185690	185690	University of White Plains	Vargas I	1	2013	3	15	2013-3-15	Guatemala	GT	Petén	17.4623564	-90.2182218	San Andres	Carretera a Bahía Concha	189	WGS84	1344	Callejas R.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae				Cyperaceae	Family		
urn:catalog:UWP:BIGU:185191	185191	University of White Plains	Vargas I	1	2013	3	15	2013-3-15	Guatemala	GT	Petén	17.4623564	-90.2182218	San Andres	Región Carare - Opón	195	WGS84	2205	Callejas R.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae				Cyperaceae	Family		
urn:catalog:UWP:BIGU:83571	83571	University of White Plains	Callejas R	1	1991	3	15	1991-3-15	Guatemala	GT	Petén	17.7795212	-90.1066629	San Andres	Carretera Santa Ana - Briceño	295	WGS84	703	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Eriocaulaceae	Paepalanthus	meridensis		Paepalanthus meridensis	Species	Klotzsch ex Körn.	
urn:catalog:UWP:BIGU:185686	185686	University of White Plains	Vargas I	1	2013	3	15	2013-3-15	Guatemala	GT	Petén	17.4434462	-90.9344213	San Andres	Recorrido del puente hasta el pueblo	200	WGS84	2205	Callejas R.		Plantae	Magnoliophyta	Equisetopsida	Poales	Juncaceae				Juncaceae	Family		
urn:catalog:UWP:BIGU:187089	187089	University of White Plains	Vargas I	1	2012	3	16	2012-3-16	Guatemala	GT	Petén	17.1702132	-89.6996161	Flores	Los Hornitos	450	WGS84	687	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Aechmea	angustifolia		Aechmea angustifolia	Species	Poepp. & Endl.	
urn:catalog:UWP:BIGU:178295	178295	University of White Plains	Colorado J	1	2011	3	16	2011-3-16	Guatemala	GT	Petén	17.7889171	-89.8960098	San Jose	Las Confusas	200	WGS84	937	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Cyperaceae	Cyperus	chalaranthus		Cyperus chalaranthus	Species	J. Presl & C. Presl	
urn:catalog:UWP:BIGU:178482	178482	University of White Plains	Colorado J	1	2011	3	16	2011-3-16	Guatemala	GT	Petén	17.7608007	-89.7571283	San Jose	Las Acacias	200	WGS84	937	Roldán F.		Plantae	Magnoliophyta	Equisetopsida	Poales	Poaceae	Andropogon	gayanus		Andropogon gayanus	Species	Kunth	
urn:catalog:UWP:BIGU:187090	187090	University of White Plains	Vargas I	1	2012	3	17	2012-3-17	Guatemala	GT	Petén	17.185997.	9.31594233	Melchor de Mencos	Colinas de Punta Huina	450	WGS84	613	Díaz O.		Plantae	Magnoliophyta	Equisetopsida	Poales	Bromeliaceae	Guzmania	angustifolia		Guzmania angustifolia	Species	(Baker) Wittm.	
