Cat. Numb.;University;Collector;No. of spec.;YE;MO;DA;Country col.;countryCode;stateProvince;lat;lon;County;Locality col.;Elevation;geodeticDatum;coordinate Uncertainty;identifiedBy;typeStatus;kingdom;phylum;class;order;family;genus;specificEpithet;infraspecificEpithet;Full name;taxonRank;Authorship;Other name
UWP:149388;University of Guatemala;Betancur J;1;2004;7;12;Guatemala;GT;Petén;17.7717835;-90.453778;San Andres;Hacienda Quintero;260;WGS84;3500;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;danielii;;Greigia danielii;Species;L.B. Sm.;
UWP:149629;University of Guatemala;Tuberquia D;1;2005;9;30;Guatemala;GT;Petén;17.2498352;-89.3719011;Flores;Cerro Astilleros;300;WGS84;327;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;archeri;;Tillandsia archeri;Species;L.B. Sm.;
UWP:15129;University of Guatemala;Vargas I;1;1979;9;9;Guatemala;GT;Petén;17.563668;0.10294211;San Andres;Río Inírida. caño Nabuquen;220;WGS84;1778;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:151494;University of Guatemala;Tuberquia D;1;2005;10;3;Guatemala;GT;Petén;"17° 29' 16"" N";"89° 25' 50"" W ";Flores;Cerro El Higuerón;300;WGS84;327;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;ensifolius;;Paepalanthus ensifolius;Species;(Kunth) Kunth;
UWP:151541;University of Guatemala;Tuberquia D;1;2005;10;2;Guatemala;GT;Petén;17.2929461;-89.5642654;Flores;Cerro de Piedra;300;WGS84;327;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;riocreuxii;;Racinaea riocreuxii;Species;(André) M.A. Spencer & L.B. Sm.;
UWP:151548;University of Guatemala;Tuberquia D;1;2005;12;4;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Páramo de Zipaquirá;260;WGS84;2554;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;multiflora;;Guzmania multiflora;Species;(André) André ex Mez;
UWP:151802;University of Guatemala;Tuberquia D;1;2005;9;30;Guatemala;GT;Petén;17.2160555;89.50767314;Flores;Cerca Maicao;300;WGS84;327;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:151803;University of Guatemala;Tuberquia D;1;2005;9;30;Guatemala;GT;Petén;17.2163016;-89.5768524;Flores;Cercanías a Bogotá;300;WGS84;327;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;squarrosa;;Guzmania squarrosa;Species;(Mez & Sodiro) L.B. Sm. & Pittendr.;
UWP:151804;University of Guatemala;Tuberquia D;1;2005;10;3;Guatemala;GT;Petén;17.4459086;-89.6071467;Flores;Cerro El Campanario;300;WGS84;327;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;kalbreyeri;;Pitcairnia kalbreyeri;Species;Baker;
UWP:151850;University of Guatemala;Vargas I;1;2004;4;27;Guatemala;GT;Petén;17.2446118;-89.2133292;Melchor de Mencos;Bogotá y Usaquen;110;WGS84;1500;;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;tillandsioides;;Aechmea tillandsioides;Species;(Mart. ex Schult. & Schult. f.) Baker;
UWP:152991;University of Guatemala;Vargas I;1;2003;10;;Guatemala;GT;Petén;17.4143004;-90.6506223;San Andres;Finca Canime;;WGS84;649;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;michelii;;Racinaea michelii;Species;(Mez) M.A. Spencer & L.B. Sm.;
UWP:153043;University of Guatemala;Vargas I;1;2004;7;3;Guatemala;GT;Petén;17.7071268;-90.6904464;San Andres;Río Sumapaz. carretera Pandí-El Boquerón;168;WGS84;1708;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:153124;University of Guatemala;Jaramillo R;1;2000;11;8;Guatemala;GT;Petén;6° 50' N;75° 18' W;Flores;Cerca del campamento de Curundo;150;WGS84;1838;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;angustifolia;;Guzmania angustifolia;Species;(Baker) Wittm.;
UWP:153289;University of Guatemala;Jaramillo R;1;2000;11;9;Guatemala;GT;Petén;"5° 4' 14.2"" N";"75° 23' 19.3"" W";Flores;Cerca del río;150;WGS84;1838;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:153290;University of Guatemala;Jaramillo R;1;2000;11;9;Guatemala;GT;Petén;17.17703;0.50947099;Flores;Cerca del río Anorí;150;WGS84;1838;Betancur J.;;Plants;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;veitchii;;Aechmea veitchii;Species;Baker;
UWP:153340;University of Guatemala;Salinas N;1;2004;4;14;Guatemala;GT;Petén;17.4558716;-89.7595814;San Jose;Jardín Tocarema;120;WGS84;3619;Salinas N.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;graminifolia;;Guzmania graminifolia;Species;(André ex Baker) L.B. Sm.;
UWP:153746;University of Guatemala;Benavides A;1;2003;6;27;Guatemala;GT;Petén;17.4459086;-89.6071467;Flores;Bahía Portete;290;WGS84;600;Díaz O.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;;;Rhynchospora spp.;Genus;;
UWP:153885;University of Guatemala;Vargas I;1;2005;9;30;Guatemala   ;GT;Petén;17.341174;-90.6223826;San Andres;El Retiro-Chicó. cerca de Bogotá;305;WGS84;2044;"Tuberquia D.; Giraldo F.";;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:153886;University of Guatemala;Vargas I;1;2005;9;30;Guatemala   ;GT;Petén;17.3435581;-90.5738697;San Andres;El Tanque. casa de Ezequiel;305;WGS84;2044;"Tuberquia D.; Giraldo F.";;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;coriostachya;;Guzmania coriostachya;Species;(Griseb.) Mez;
UWP:155524;University of Guatemala;Vargas I;1;1998;6;29;Guatemala;GT;Petén;17.3909348;-90.4900819;San Andres;Fábrica Colkim;200;WGS84;21609;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:155525;University of Guatemala;Vargas I;1;1998;6;29;Guatemala;GT;Petén;17.4072073;-90.0487179;San Andres;Facultad de Agronomía;200;WGS84;21609;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;angustifolia;;Aechmea Angustifolia;Species;Poepp. & Endl.;
UWP:155719;University of Guatemala;Benavides A;1;2003;7;6;Guatemala;GT;Petén;17.4298276;-90.5477403;San Andres;Cañón Negro. cuenca del río Batá;280;WGS84;1553;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;gloriosa;;Guzmania gloriosa;Species;(André) André ex Mez;
UWP:155833;University of Guatemala;Gutiérrez C;1;2006;8;18;Guatemala;GT;Petén;17.6950499;-90.8449439;San Andres;Hacia finca Playa Linda;;WGS84;17885;Gutiérrez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Cymbopogon;citratus;;Cymbopogon citratus;Species;(DC.) Stapf;Limoncillo
UWP:155860;University of Guatemala;Gutiérrez C;1;2006;8;31;Guatemala;GT;Petén;17.7172852;-90.3207015;San Andres;Hacienda El Cairo;;WGS84;17885;Gutiérrez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Oryza;sativa;;Oryza sativa;Species;L.;Arroz
UWP:15593;University of Guatemala;Hernández M;1;1981;12;5;Guatemala;GT;Petén;17.4863769;-90.5676366;San Andres;Finca en cercanías de Belmira;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:155949;University of Guatemala;Gutiérrez C;1;2006;9;7;Guatemala;GT;Petén;17.7216042;-90.062868;San Andres;Hacienda El Guásimo;;WGS84;17885;Gutiérrez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Zea;mays;;Zea mays;Species;L.;Maíz
UWP:156019;University of Guatemala;Gutiérrez C;1;2006;8;31;Guatemala;GT;Petén;17.7644319;-90.1554514;San Andres;Carretera Quibdó- Tutunendo;;WGS84;400;Gutiérrez M.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Poaceae;Eleusine;indica;;Eleusine indica;Species;(L.) Gaertn.;Grama lombricera
UWP:156442;University of Guatemala;Callejas R;1;2004;2;20;Guatemala;GT;Petén;17.4188428;-90.1586578;San Andres;Cañón de Soapaga;170;WGS84;3075;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;semaphora;;Pitcairnia semaphora;Species;L.B. Sm.;
UWP:15654;University of Guatemala;Hernández M;1;1982;3;19;Guatemala;GT;Petén;17.5036894;-90.2517585;San Andres;Finca Los Katíos;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:156563;University of Guatemala;Vargas I;1;1998;6;29;Guatemala;GT;Petén;17.373889;0.17318494;San Andres;En huerta familiar;200;WGS84;21609;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;germinyana;;Aechmea germinyana;Species;(Carrière) Baker;Piña. meabama jintorro
UWP:15689;University of Guatemala;Hernández M;1;1982;3;19;Guatemala;GT;Petén;17.5094837;-90.2983051;San Andres;Finca Maizopolis. below páramo de Chili;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;dactylina;;Aechmea dactylina;Species;Baker;
UWP:15690;University of Guatemala;Hernández M;1;1982;3;19;Guatemala;GT;Petén;17.5207193;-90.4596227;San Andres;Finca Mi Terruño;400;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;dactylina;;Aechmea dactylina;Species;Baker;
UWP:157130;University of Guatemala;Vargas I;1;1995;12;15;Guatemala;GT;Petén;17.2093543;-89.1636811;Melchor de Mencos;Complejo cenagoso de Lorica. ciénaga de Massí;200;WGS84;1385;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;heliconioides;;Vriesea heliconioides;Species;(Kunth) Hook. ex Walp.;Piña de árbol
UWP:157140;University of Guatemala;Betancur J;1;2002;9;16;Guatemala;GT;Petén;17.6750089;-90.6609383;San Andres;Río San Juan. debajo de Andagoya;170;WGS84;1347;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;nutans;;Catopsis nutans;Species;(Sw.) Griseb.;
UWP:157339;University of Guatemala;Betancur J;1;1999;6;27;Guatemala;GT;Petén;17.6844351;90.3421603;San Andres;Carretera hacia Toledo;30;WGS84;2420;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;pubescens;;Aechmea pubescens;Species;Baker;
UWP:157339;University of Guatemala;Betancur H;1;1999;6;27;Guatemala  ;GT;Petén;17.6908309;-90.6137227;San Andres;Carretera Hispania - Bolombolo;30;WGS84;2420;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;pubescens;;Aechmea pubescens;Species;Baker;
UWP:157401;University of Guatemala;Galindo R;1;2002;12;12;Guatemala;GT;Petén;17.4666948;-89.9835948;San Andres;Finca El Oso y El Filo;500;WGS84;2706;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;dactylina;;Aechmea dactylina;Species;Baker;
UWP:157402;University of Guatemala;Galindo R;1;2002;12;12;Guatemala;GT;Petén;17.4696597;-90.5694044;San Andres;Finca El Papayo;500;WGS84;2706;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;dactylina;;Aechmea dactylina;Species;Baker;
UWP:157853;University of Guatemala;Betancur J;1;2004;3;27;Guatemala;GT;Petén;17.6192178;-90.0253363;San Andres;Francia-Chipre;150;WGS84;1090;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:158050;University of Guatemala;Rodríguez W;1;2006;11;22;Guatemala;GT;Petén;17.657357;-90.8333603;San Andres;Carretera El Tigre - Barranquillita;267;WGS84;1273;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;danielii;;Greigia danielii;Species;L.B. Sm.;
UWP:15824;University of Guatemala;Hernández M;1;1982;6;22;Guatemala;GT;Petén;17.5420846;-90.0802581;San Andres;Finca Ricaute;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:15907;University of Guatemala;Vargas I;1;1982;8;8;Guatemala;GT;Petén;"4° 54' 8.780"" N";"75° 18' 12.490"" W";San Andres;Cabeceras río Tuadó;;WGS84;3515;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Aechmea;germinyana;;Aechmea germinyana;Species;(Carrière) Baker;
UWP:159711;University of Guatemala;Vargas I;1;2005;10;13;Guatemala;GT;Petén;17.1821024;-90.7431008;La Libertad;Parcelación Baden - Baden;;WGS84;1940;Hoyos S.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;;;Rhynchospora spp.;Genus;;
UWP:159845;University of Guatemala;Vargas I;1;2006;7;5;Guatemala;GT;Petén;17.17703;0.50947099;Flores;Maicao - Riohacha;200;WGS84;1454;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania  lingulata;Species;(L.) Mez;
UWP:160022;University of Guatemala;Vargas I;1;1998;8;;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";Flores;Cerca de Tunía;370;WGS84;793;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;variabilis;;Tillandsia variabilis;Species;Schltdl.;
UWP:160026;University of Guatemala;Vargas I;1;1998;10;;Guatemala;GT;Petén;17.2498352;-89.3719011;Flores;Cerro Astilleros;130;WGS84;1046;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Catopsis;nutans;;Catopsis nutans;Species;(Sw.) Griseb.;
UWP:160033;University of Guatemala;Vargas I;1;1999;1;;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";La Libertad;Barrio Medrano;350;WGS84;1844;Vargas W.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;;;Greigia spp.;Genus;;
UWP:160034;University of Guatemala;Vargas I;1;1999;1;;Guatemala;GT;Petén;"6° 4' 20.210"" N";"75° 38' 20.440"" W";La Libertad;Barrio Oneti;350;WGS84;1844;Vargas W.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;;;Greigia spp.;Genus;;
UWP:160519;University of Guatemala;Benavides A;1;2003;5;12;Guatemala;GT;Petén;17.6856769;-89.716902;Flores;Barrio El Pozón;110;WGS84;13838;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;Rhynchospora;corymbifera;;Rhynchospora corymbifera;Species;Nees;
UWP:160524;University of Guatemala;Benavides A;1;2003;5;12;Guatemala;GT;Petén;17.7200355;-89.3510901;Flores;Barrio El Silencio;110;WGS84;13838;Benavides J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Cyperaceae;;;;Cyperaceae;Family;;
UWP:160833;University of Guatemala;Betancur J;1;1995;1;10;Guatemala;GT;Petén;"17° 34' 41"" N";"89° 25' 7"" W";Flores;Outskirts of Quibdó;270;WGS84;2216;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Eriocaulaceae;Paepalanthus;;;Pepalanthus;Genus;;
UWP:16243;University of Guatemala;Hernández M;1;1982;8;21;Guatemala;GT;Petén;17.563668;0.10294211;San Andres;Finca San Germán;514;WGS84;1600;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;lingulata;;Guzmania lingulata;Species;(L.) Mez;
UWP:163210;University of Guatemala;Vargas I;1;2007;6;18;Guatemala;GT;Petén;17.2160555;89.50767314;Flores;Cerca Maicao;280;WGS84;3458;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;tetrantha;;Racinaea tetrantha;Species;(Ruiz & Pav.) M.A. Spencer & L.B. Sm.;
UWP:163284;University of Guatemala;Vargas I;1;2015;;;Guatemala;GT;Petén;17.5260944;-90.8413581;San Andres;Río Claro. lado del camino hacia El Refugio;280;WGS84;897;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;candelabrum;;Guzmania candelabrum;Species;(André) André ex Mez;
UWP:163599;University of Guatemala;Vargas I;1;2007;6;30;Guatemala;GT;Petén;17.5207193;-90.4596227;San Andres;Rio Claro;280;WGS84;897;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;compacta;;Tillandsia compacta;Species;Griseb.;
UWP:163600;University of Guatemala;Vargas I;1;2007;6;30;Guatemala;GT;Petén;17.5210439;-90.0493289;San Andres;Río Claro. El Refugio;280;WGS84;897;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;compacta;;Tillandsia compacta;Species;Griseb.;
UWP:164163;University of Guatemala;Cárdenas D;1;2006;4;4;Guatemala;GT;Petén;17.3537949;-89.8525556;San Jose;Santuario de Fauna y Flora Otún Quimbaya;130;WGS84;18064;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pepinia;juncoides;;Pepinia juncoides;Species;(L.B. Sm.) G.S. Varad. & Gilmartin;
UWP:164183;University of Guatemala;Vargas I;1;2004;9;8;Guatemala;GT;Petén;17.4306479;-90.1144083;San Andres;Carare Opón. Las Colonias;253;WGS84;1657;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:164646;University of Guatemala;Betancur J;1;2003;12;21;Guatemala;GT;Petén;17.4100571;-90.5962145;San Andres;Quebrada Naim;120;WGS84;994;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;macranthera;;Pitcairnia macranthera;Species;André;
UWP:165317;University of Guatemala;Vargas I;1;2008;7;9;Guatemala;GT;Petén;17.3909348;-90.4900819;San Andres;Quebrada Las Perlas;514;WGS84;643;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;polystachia;;Tillandsia polystachia;Species;(L.) L.;
UWP:166126;University of Guatemala;Betancur J;1;2003;4;5;Guatemala;GT;Petén;17.563668;0.10294211;San Andres;Finca San Germán;160;WGS84;2682;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;atrorubens;;Pitcairnia atrorubens;Species;(Beer) Baker;
UWP:166127;University of Guatemala;Betancur J;1;2003;4;5;Guatemala;GT;Petén;17.575023;-90.2552172;San Andres;Finca San Ignacio;160;WGS84;2682;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Pitcairnia;atrorubens;;Pitcairnia atrorubens;Species;(Beer) Baker;
UWP:166152;University of Guatemala;Betancur J;1;2003;3;19;Guatemala;GT;Petén;17.6748171;-89.3306971;Melchor de Mencos;De Remedios a Zaragoza;500;WGS84;3577;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;flexuosa;;Tillandsia flexuosa;Species;Sw.;
UWP:166153;University of Guatemala;Betancur J;1;2003;3;19;Guatemala;GT;Petén;17.7406602;-89.2999387;Melchor de Mencos;De Yuto hacia Lloró;500;WGS84;3577;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;bulbosa;;Tillandsia bulbosa;Species;Hook.;
UWP:166154;University of Guatemala;Betancur J;1;2003;3;24;Guatemala;GT;Petén;17.7608007;-89.7571283;San Jose;Cerca de Pozohondo;370;WGS84;4087;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;paraensis;;Tillandsia paraensis;Species;Mez;
UWP:166155;University of Guatemala;Betancur J;1;2003;4;6;Guatemala;GT;Petén;17.3668954;-90.1842826;San Andres;Campo Capote - Carare Opón;180;WGS84;927;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;complanata;;Tillandsia complanata;Species;Benth.;
UWP:166168;University of Guatemala;Betancur J;1;2003;3;19;Guatemala;GT;Petén;17.4269858;89.33311283;Melchor de Mencos;Costado SO del Higuerón;500;WGS84;3577;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Vriesea;chrysostachys;;Vriesea chrysostachys;Species;E. Morren;
UWP:166415;University of Guatemala;Vargas I;1;1998;12;10;Guatemala;GT;Petén;17.6103945;-90.7367422;San Andres;Río Mutatá orillas del Río;170;WGS84;413;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;confinis;;Tillandsia confinis;Species;L.B. Sm.;
UWP:166532;University of Guatemala;Vargas I;1;1998;11;19;Guatemala;GT;Petén;17.4715014;-90.7111793;San Andres;Río Ampurrumiadó;330;WGS84;739;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Greigia;vulcanica;;Greigia vulcanica;Species;André;
UWP:166554;University of Guatemala;Vargas I;1;1998;11;19;Guatemala;GT;Petén;17.4747725;-90.064963;San Andres;Río Apaporis;330;WGS84;739;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;;;Puya;Genus;;
UWP:166555;University of Guatemala;Vargas I;1;1998;12;10;Guatemala;GT;Petén;17.6491547;-90.5991416;San Andres;Río Porroso;170;WGS84;413;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;buseri;;Tillandsia buseri;Species;Mez;
UWP:166556;University of Guatemala;Vargas I;1;1998;12;10;Guatemala;GT;Petén;17.657357;-90.8333603;San Andres;Río Purí cerca del Doce;170;WGS84;413;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;buseri;;Tillandsia buseri;Species;Mez;
UWP:166557;University of Guatemala;Vargas I;1;1998;12;10;Guatemala;GT;Petén;17.6636186;-90.9257567;San Andres;Río Quindio;170;WGS84;413;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;buseri;;Tillandsia buseri;Species;Mez;
UWP:166617;University of Guatemala;Betancur J;1;2002;12;12;Guatemala;GT;Petén;17.4114231;90.18308898;San Andres;Finca Berlín cerca de río Claro;360;WGS84;712;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Puya;trianae;;Puya trianae;Species;Baker;
UWP:166674;University of Guatemala;Velásquez P;1;2000;5;24;Guatemala;GT;Petén;"6° 37' 1.7"" N";"75° 39' 6.8"" W";Flores;A lo largo del río Orinoco;252;WGS84;2211;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Guzmania;triangularis;;Guzmania triangularis;Species;L.B. Sm.;
UWP:166689;University of Guatemala;Velásquez P;1;2000;5;24;Guatemala;GT;Petén;17.7608007;-89.7571283;San Jose;Usme. laguna Chisacá;252;WGS84;2211;Cogollo A.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Tillandsia;archeri;;Tillandsia archeri;Species;L.B. Sm.;
UWP:166690;University of Guatemala;Velásquez P;1;2000;5;24;Guatemala;GT;Petén;17.7889171;-89.8960098;San Jose;Usme. páramo de Sumapaz;252;WGS84;2211;Betancur J.;;Plantae;Magnoliophyta;Equisetopsida;Poales;Bromeliaceae;Racinaea;penlandii;;Racinaea penlandii;Species;(L.B. Sm.) M.A. Spencer & L.B. Sm.;
